N HSQ P NCAU START STOP EST
50000 0.0015 3885 3 48903703 49824534 0.00347
50000 0.0015 3885 3 48903703 49824534 -0.000899
50000 0.0015 3885 3 48903703 49824534 -0.000632
50000 0.0015 3885 3 48903703 49824534 0.00198
50000 0.0015 3885 3 48903703 49824534 0.00125
50000 0.0015 3885 3 48903703 49824534 0.00215
50000 0.0015 3885 3 48903703 49824534 0.00633
50000 0.0015 3885 3 48903703 49824534 0.00156
50000 0.0015 3885 3 48903703 49824534 0.00464
50000 0.05 3885 3 48903703 49824534 0.0487
50000 0.05 3885 3 48903703 49824534 0.0546
50000 0.05 3885 3 48903703 49824534 0.0551
50000 0.05 3885 3 48903703 49824534 0.0542
50000 0.05 3885 3 48903703 49824534 0.0562
50000 0.05 3885 3 48903703 49824534 0.0549
50000 0.05 3885 3 48903703 49824534 0.0548
50000 0.05 3885 3 48903703 49824534 0.0549
50000 0.05 3885 3 48903703 49824534 0.047
50000 0.05 3885 3 48903703 49824534 0.0518
50000 0.05 3885 3 48903703 49824534 0.0543
50000 0.05 3885 3 48903703 49824534 0.0547
50000 0.05 3885 3 48903703 49824534 0.0521
50000 0.05 3885 3 48903703 49824534 0.0477
50000 0.05 3885 3 48903703 49824534 0.0548
50000 0.05 3885 3 48903703 49824534 0.0471
50000 0.05 3885 3 48903703 49824534 0.0557
50000 0.05 3885 3 48903703 49824534 0.0569
50000 0.05 3885 3 48903703 49824534 0.0534
50000 0.05 3885 3 48903703 49824534 0.0523
50000 0.05 3885 3 48903703 49824534 0.0502
50000 0.05 3885 3 48903703 49824534 0.0509
50000 0.05 3885 3 48903703 49824534 0.053
50000 0.05 3885 3 48903703 49824534 0.0527
50000 0.05 3885 3 48903703 49824534 0.055
50000 0.05 3885 3 48903703 49824534 0.0544
50000 0.05 3885 3 48903703 49824534 0.0487
50000 0.05 3885 3 48903703 49824534 0.0502
50000 0.05 3885 3 48903703 49824534 0.0586
50000 0.05 3885 3 48903703 49824534 0.0546
50000 0.05 3885 3 48903703 49824534 0.0499
50000 0.05 3885 3 48903703 49824534 0.0583
50000 0.05 3885 3 48903703 49824534 0.0556
50000 0.05 3885 3 48903703 49824534 0.0568
50000 0.05 3885 3 48903703 49824534 0.0514
50000 0.05 3885 3 48903703 49824534 0.0523
50000 0.05 3885 3 48903703 49824534 0.0487
50000 0.05 3885 3 48903703 49824534 0.0518
50000 0.05 3885 3 48903703 49824534 0.0492
50000 0.05 3885 3 48903703 49824534 0.056
50000 0.05 3885 3 48903703 49824534 0.0508
50000 0.05 3885 3 48903703 49824534 0.0519
50000 0.05 3885 3 48903703 49824534 0.0484
50000 0.05 3885 3 48903703 49824534 0.0529
50000 0.05 3885 3 48903703 49824534 0.0511
50000 0.05 3885 3 48903703 49824534 0.054
50000 0.05 3885 3 48903703 49824534 0.0547
50000 0.05 3885 3 48903703 49824534 0.0473
50000 0.05 3885 3 48903703 49824534 0.0527
50000 0.05 3885 3 48903703 49824534 0.0547
50000 0.5 3885 3 48903703 49824534 0.536
50000 0.5 3885 3 48903703 49824534 0.532
50000 0.5 3885 3 48903703 49824534 0.525
50000 0.5 3885 3 48903703 49824534 0.539
50000 0.5 3885 3 48903703 49824534 0.531
50000 0.5 3885 3 48903703 49824534 0.533
50000 0.5 3885 3 48903703 49824534 0.524
50000 0.5 3885 3 48903703 49824534 0.526
50000 0.5 3885 3 48903703 49824534 0.535
50000 0.5 3885 3 48903703 49824534 0.522
50000 0.5 3885 3 48903703 49824534 0.524
50000 0.5 3885 3 48903703 49824534 0.531
50000 0.5 3885 3 48903703 49824534 0.518
50000 0.5 3885 3 48903703 49824534 0.548
50000 0.5 3885 3 48903703 49824534 0.525
50000 0.5 3885 3 48903703 49824534 0.529
50000 0.5 3885 3 48903703 49824534 0.541
50000 0.5 3885 3 48903703 49824534 0.524
50000 0.5 3885 3 48903703 49824534 0.525
50000 0.5 3885 3 48903703 49824534 0.534
50000 0.5 3885 3 48903703 49824534 0.526
50000 0.5 3885 3 48903703 49824534 0.52
50000 0.5 3885 3 48903703 49824534 0.531
50000 0.5 3885 3 48903703 49824534 0.521
50000 0.5 3885 3 48903703 49824534 0.531
50000 0.5 3885 3 48903703 49824534 0.523
50000 0.5 3885 3 48903703 49824534 0.517
50000 0.5 3885 3 48903703 49824534 0.525
50000 0.5 3885 3 48903703 49824534 0.543
50000 0.5 3885 3 48903703 49824534 0.524
50000 0.5 3885 3 48903703 49824534 0.521
50000 0.5 3885 3 48903703 49824534 0.523
50000 0.5 3885 3 48903703 49824534 0.527
50000 0.5 3885 3 48903703 49824534 0.523
50000 0.5 3885 3 48903703 49824534 0.523
50000 0.5 3885 3 48903703 49824534 0.513
50000 0.5 3885 3 48903703 49824534 0.535
50000 0.5 3885 3 48903703 49824534 0.528
50000 0.5 3885 3 48903703 49824534 0.529
50000 0.5 3885 3 48903703 49824534 0.529
50000 0.5 3885 3 48903703 49824534 0.523
50000 0.5 3885 3 48903703 49824534 0.537
50000 0.5 3885 3 48903703 49824534 0.525
50000 0.5 3885 3 48903703 49824534 0.524
50000 0.5 3885 3 48903703 49824534 0.527
50000 0.5 3885 3 48903703 49824534 0.531
50000 0.5 3885 3 48903703 49824534 0.532
50000 0.5 3885 3 48903703 49824534 0.53
50000 0.5 3885 3 48903703 49824534 0.538
50000 0.5 3885 3 48903703 49824534 0.525
75000 0.0015 3885 3 48903703 49824534 0.000356
75000 0.0015 3885 3 48903703 49824534 -0.00106
75000 0.0015 3885 3 48903703 49824534 0.000341
75000 0.0015 3885 3 48903703 49824534 -0.000957
75000 0.0015 3885 3 48903703 49824534 0.00142
75000 0.0015 3885 3 48903703 49824534 -0.000594
75000 0.0015 3885 3 48903703 49824534 0.0014
75000 0.0015 3885 3 48903703 49824534 0.00241
75000 0.0015 3885 3 48903703 49824534 0.000791
75000 0.0015 3885 3 48903703 49824534 0.00305
75000 0.0015 3885 3 48903703 49824534 0.0027
75000 0.0015 3885 3 48903703 49824534 0.00391
75000 0.0015 3885 3 48903703 49824534 0.00319
75000 0.0015 3885 3 48903703 49824534 0.000725
75000 0.0015 3885 3 48903703 49824534 0.0011
75000 0.0015 3885 3 48903703 49824534 8.57e-05
75000 0.0015 3885 3 48903703 49824534 0.00449
75000 0.0015 3885 3 48903703 49824534 0.00132
75000 0.0015 3885 3 48903703 49824534 0.00332
75000 0.0015 3885 3 48903703 49824534 0.00179
75000 0.0015 3885 3 48903703 49824534 -0.00061
75000 0.0015 3885 3 48903703 49824534 0.0033
75000 0.0015 3885 3 48903703 49824534 0.00269
75000 0.0015 3885 3 48903703 49824534 0.000767
75000 0.0015 3885 3 48903703 49824534 6.95e-05
75000 0.0015 3885 3 48903703 49824534 0.000627
75000 0.0015 3885 3 48903703 49824534 0.000603
75000 0.0015 3885 3 48903703 49824534 0.00132
75000 0.0015 3885 3 48903703 49824534 0.00168
75000 0.0015 3885 3 48903703 49824534 0.00184
75000 0.0015 3885 3 48903703 49824534 0.000594
75000 0.0015 3885 3 48903703 49824534 0.00174
75000 0.0015 3885 3 48903703 49824534 0.00114
75000 0.0015 3885 3 48903703 49824534 0.00091
75000 0.0015 3885 3 48903703 49824534 0.00153
75000 0.0015 3885 3 48903703 49824534 0.000353
75000 0.0015 3885 3 48903703 49824534 -0.000278
75000 0.0015 3885 3 48903703 49824534 0.00182
75000 0.0015 3885 3 48903703 49824534 0.00126
75000 0.0015 3885 3 48903703 49824534 0.00026
75000 0.0015 3885 3 48903703 49824534 0.00334
75000 0.0015 3885 3 48903703 49824534 0.00181
75000 0.0015 3885 3 48903703 49824534 0.00182
75000 0.0015 3885 3 48903703 49824534 0.0018
75000 0.0015 3885 3 48903703 49824534 0.00394
75000 0.0015 3885 3 48903703 49824534 0.00319
75000 0.0015 3885 3 48903703 49824534 0.00109
75000 0.0015 3885 3 48903703 49824534 0.00293
75000 0.0015 3885 3 48903703 49824534 0.000594
75000 0.0015 3885 3 48903703 49824534 0.00217
75000 0.05 3885 3 48903703 49824534 0.0507
75000 0.05 3885 3 48903703 49824534 0.0522
75000 0.05 3885 3 48903703 49824534 0.0499
75000 0.05 3885 3 48903703 49824534 0.0544
75000 0.05 3885 3 48903703 49824534 0.0524
75000 0.05 3885 3 48903703 49824534 0.054
75000 0.05 3885 3 48903703 49824534 0.0505
75000 0.05 3885 3 48903703 49824534 0.0544
75000 0.05 3885 3 48903703 49824534 0.0508
75000 0.05 3885 3 48903703 49824534 0.0543
75000 0.05 3885 3 48903703 49824534 0.0492
75000 0.05 3885 3 48903703 49824534 0.0495
75000 0.05 3885 3 48903703 49824534 0.0536
75000 0.05 3885 3 48903703 49824534 0.0519
75000 0.05 3885 3 48903703 49824534 0.0547
75000 0.05 3885 3 48903703 49824534 0.05
75000 0.05 3885 3 48903703 49824534 0.047
75000 0.05 3885 3 48903703 49824534 0.0506
75000 0.05 3885 3 48903703 49824534 0.052
75000 0.05 3885 3 48903703 49824534 0.051
75000 0.05 3885 3 48903703 49824534 0.0468
75000 0.05 3885 3 48903703 49824534 0.0552
75000 0.05 3885 3 48903703 49824534 0.0526
75000 0.05 3885 3 48903703 49824534 0.0496
75000 0.05 3885 3 48903703 49824534 0.0496
75000 0.05 3885 3 48903703 49824534 0.0506
75000 0.05 3885 3 48903703 49824534 0.0521
75000 0.05 3885 3 48903703 49824534 0.0507
75000 0.05 3885 3 48903703 49824534 0.053
75000 0.05 3885 3 48903703 49824534 0.0476
75000 0.05 3885 3 48903703 49824534 0.0513
75000 0.05 3885 3 48903703 49824534 0.053
75000 0.05 3885 3 48903703 49824534 0.0524
75000 0.05 3885 3 48903703 49824534 0.0498
75000 0.05 3885 3 48903703 49824534 0.0537
75000 0.05 3885 3 48903703 49824534 0.0497
75000 0.05 3885 3 48903703 49824534 0.0498
75000 0.05 3885 3 48903703 49824534 0.0472
75000 0.05 3885 3 48903703 49824534 0.0505
75000 0.05 3885 3 48903703 49824534 0.0533
75000 0.05 3885 3 48903703 49824534 0.0495
75000 0.05 3885 3 48903703 49824534 0.0526
75000 0.05 3885 3 48903703 49824534 0.0535
75000 0.05 3885 3 48903703 49824534 0.0499
75000 0.05 3885 3 48903703 49824534 0.0492
75000 0.05 3885 3 48903703 49824534 0.05
75000 0.05 3885 3 48903703 49824534 0.0524
75000 0.05 3885 3 48903703 49824534 0.0536
75000 0.05 3885 3 48903703 49824534 0.0525
75000 0.05 3885 3 48903703 49824534 0.049
75000 0.5 3885 3 48903703 49824534 0.504
75000 0.5 3885 3 48903703 49824534 0.509
75000 0.5 3885 3 48903703 49824534 0.511
75000 0.5 3885 3 48903703 49824534 0.518
75000 0.5 3885 3 48903703 49824534 0.509
75000 0.5 3885 3 48903703 49824534 0.52
75000 0.5 3885 3 48903703 49824534 0.518
75000 0.5 3885 3 48903703 49824534 0.509
75000 0.5 3885 3 48903703 49824534 0.513
75000 0.5 3885 3 48903703 49824534 0.514
75000 0.5 3885 3 48903703 49824534 0.505
75000 0.5 3885 3 48903703 49824534 0.51
75000 0.5 3885 3 48903703 49824534 0.511
75000 0.5 3885 3 48903703 49824534 0.515
75000 0.5 3885 3 48903703 49824534 0.497
75000 0.5 3885 3 48903703 49824534 0.503
75000 0.5 3885 3 48903703 49824534 0.508
75000 0.5 3885 3 48903703 49824534 0.513
75000 0.5 3885 3 48903703 49824534 0.512
75000 0.5 3885 3 48903703 49824534 0.517
75000 0.5 3885 3 48903703 49824534 0.496
75000 0.5 3885 3 48903703 49824534 0.507
75000 0.5 3885 3 48903703 49824534 0.507
75000 0.5 3885 3 48903703 49824534 0.496
75000 0.5 3885 3 48903703 49824534 0.521
75000 0.5 3885 3 48903703 49824534 0.513
75000 0.5 3885 3 48903703 49824534 0.512
75000 0.5 3885 3 48903703 49824534 0.509
75000 0.5 3885 3 48903703 49824534 0.512
75000 0.5 3885 3 48903703 49824534 0.516
75000 0.5 3885 3 48903703 49824534 0.516
75000 0.5 3885 3 48903703 49824534 0.516
75000 0.5 3885 3 48903703 49824534 0.522
75000 0.5 3885 3 48903703 49824534 0.514
75000 0.5 3885 3 48903703 49824534 0.515
75000 0.5 3885 3 48903703 49824534 0.509
75000 0.5 3885 3 48903703 49824534 0.511
75000 0.5 3885 3 48903703 49824534 0.507
75000 0.5 3885 3 48903703 49824534 0.517
75000 0.5 3885 3 48903703 49824534 0.51
75000 0.5 3885 3 48903703 49824534 0.508
75000 0.5 3885 3 48903703 49824534 0.514
75000 0.5 3885 3 48903703 49824534 0.516
75000 0.5 3885 3 48903703 49824534 0.514
75000 0.5 3885 3 48903703 49824534 0.512
75000 0.5 3885 3 48903703 49824534 0.511
75000 0.5 3885 3 48903703 49824534 0.519
75000 0.5 3885 3 48903703 49824534 0.504
75000 0.5 3885 3 48903703 49824534 0.51
75000 0.5 3885 3 48903703 49824534 0.518
100000 0.0015 3885 3 48903703 49824534 1.97e-05
100000 0.0015 3885 3 48903703 49824534 0.00309
100000 0.0015 3885 3 48903703 49824534 0.00276
100000 0.0015 3885 3 48903703 49824534 0.00321
100000 0.0015 3885 3 48903703 49824534 0.000717
100000 0.0015 3885 3 48903703 49824534 0.00257
100000 0.0015 3885 3 48903703 49824534 0.00228
100000 0.0015 3885 3 48903703 49824534 0.000928
100000 0.0015 3885 3 48903703 49824534 0.00183
100000 0.0015 3885 3 48903703 49824534 0.00204
100000 0.0015 3885 3 48903703 49824534 0.00127
100000 0.0015 3885 3 48903703 49824534 0.00182
100000 0.0015 3885 3 48903703 49824534 0.00208
100000 0.0015 3885 3 48903703 49824534 0.00116
100000 0.0015 3885 3 48903703 49824534 0.00132
100000 0.0015 3885 3 48903703 49824534 0.00129
100000 0.0015 3885 3 48903703 49824534 0.00143
100000 0.0015 3885 3 48903703 49824534 0.0015
100000 0.0015 3885 3 48903703 49824534 0.000878
100000 0.0015 3885 3 48903703 49824534 0.00184
100000 0.0015 3885 3 48903703 49824534 0.00186
100000 0.0015 3885 3 48903703 49824534 0.00385
100000 0.0015 3885 3 48903703 49824534 0.00116
100000 0.0015 3885 3 48903703 49824534 0.000457
100000 0.0015 3885 3 48903703 49824534 0.00179
100000 0.0015 3885 3 48903703 49824534 0.000361
100000 0.0015 3885 3 48903703 49824534 0.00163
100000 0.0015 3885 3 48903703 49824534 0.00255
100000 0.0015 3885 3 48903703 49824534 0.00207
100000 0.0015 3885 3 48903703 49824534 -0.000314
100000 0.0015 3885 3 48903703 49824534 0.00119
100000 0.0015 3885 3 48903703 49824534 0.00134
100000 0.0015 3885 3 48903703 49824534 0.00225
100000 0.0015 3885 3 48903703 49824534 0.00179
100000 0.0015 3885 3 48903703 49824534 0.00234
100000 0.0015 3885 3 48903703 49824534 0.00251
100000 0.0015 3885 3 48903703 49824534 9.63e-05
100000 0.0015 3885 3 48903703 49824534 0.00123
100000 0.0015 3885 3 48903703 49824534 0.0032
100000 0.0015 3885 3 48903703 49824534 0.00282
100000 0.0015 3885 3 48903703 49824534 0.00294
100000 0.0015 3885 3 48903703 49824534 0.00242
100000 0.0015 3885 3 48903703 49824534 0.000368
100000 0.0015 3885 3 48903703 49824534 0.00246
100000 0.0015 3885 3 48903703 49824534 0.000553
100000 0.0015 3885 3 48903703 49824534 -0.000298
100000 0.0015 3885 3 48903703 49824534 0.00223
100000 0.0015 3885 3 48903703 49824534 0.000375
100000 0.0015 3885 3 48903703 49824534 -0.000194
100000 0.0015 3885 3 48903703 49824534 0.00183
100000 0.05 3885 3 48903703 49824534 0.052
100000 0.05 3885 3 48903703 49824534 0.0477
100000 0.05 3885 3 48903703 49824534 0.0483
100000 0.05 3885 3 48903703 49824534 0.053
100000 0.05 3885 3 48903703 49824534 0.0499
100000 0.05 3885 3 48903703 49824534 0.0469
100000 0.05 3885 3 48903703 49824534 0.0521
100000 0.05 3885 3 48903703 49824534 0.0536
100000 0.05 3885 3 48903703 49824534 0.0492
100000 0.05 3885 3 48903703 49824534 0.0506
100000 0.05 3885 3 48903703 49824534 0.0515
100000 0.05 3885 3 48903703 49824534 0.0476
100000 0.05 3885 3 48903703 49824534 0.0493
100000 0.05 3885 3 48903703 49824534 0.0511
100000 0.05 3885 3 48903703 49824534 0.0509
100000 0.05 3885 3 48903703 49824534 0.0522
100000 0.05 3885 3 48903703 49824534 0.0527
100000 0.05 3885 3 48903703 49824534 0.05
100000 0.05 3885 3 48903703 49824534 0.0517
100000 0.05 3885 3 48903703 49824534 0.0504
100000 0.05 3885 3 48903703 49824534 0.0521
100000 0.05 3885 3 48903703 49824534 0.0517
100000 0.05 3885 3 48903703 49824534 0.052
100000 0.05 3885 3 48903703 49824534 0.0503
100000 0.05 3885 3 48903703 49824534 0.051
100000 0.05 3885 3 48903703 49824534 0.0505
100000 0.05 3885 3 48903703 49824534 0.0489
100000 0.05 3885 3 48903703 49824534 0.0524
100000 0.05 3885 3 48903703 49824534 0.0517
100000 0.05 3885 3 48903703 49824534 0.0489
100000 0.05 3885 3 48903703 49824534 0.0523
100000 0.05 3885 3 48903703 49824534 0.0502
100000 0.05 3885 3 48903703 49824534 0.0522
100000 0.05 3885 3 48903703 49824534 0.0493
100000 0.05 3885 3 48903703 49824534 0.0529
100000 0.05 3885 3 48903703 49824534 0.0502
100000 0.05 3885 3 48903703 49824534 0.0484
100000 0.05 3885 3 48903703 49824534 0.0487
100000 0.05 3885 3 48903703 49824534 0.0519
100000 0.05 3885 3 48903703 49824534 0.0497
100000 0.05 3885 3 48903703 49824534 0.0493
100000 0.05 3885 3 48903703 49824534 0.0487
100000 0.05 3885 3 48903703 49824534 0.0521
100000 0.05 3885 3 48903703 49824534 0.0519
100000 0.05 3885 3 48903703 49824534 0.0508
100000 0.05 3885 3 48903703 49824534 0.0435
100000 0.05 3885 3 48903703 49824534 0.0486
100000 0.05 3885 3 48903703 49824534 0.048
100000 0.05 3885 3 48903703 49824534 0.0481
100000 0.05 3885 3 48903703 49824534 0.0522
100000 0.5 3885 3 48903703 49824534 0.503
100000 0.5 3885 3 48903703 49824534 0.496
100000 0.5 3885 3 48903703 49824534 0.5
100000 0.5 3885 3 48903703 49824534 0.506
100000 0.5 3885 3 48903703 49824534 0.511
100000 0.5 3885 3 48903703 49824534 0.505
100000 0.5 3885 3 48903703 49824534 0.506
100000 0.5 3885 3 48903703 49824534 0.507
100000 0.5 3885 3 48903703 49824534 0.499
100000 0.5 3885 3 48903703 49824534 0.505
100000 0.5 3885 3 48903703 49824534 0.501
100000 0.5 3885 3 48903703 49824534 0.506
100000 0.5 3885 3 48903703 49824534 0.506
100000 0.5 3885 3 48903703 49824534 0.505
100000 0.5 3885 3 48903703 49824534 0.506
100000 0.5 3885 3 48903703 49824534 0.5
100000 0.5 3885 3 48903703 49824534 0.497
100000 0.5 3885 3 48903703 49824534 0.502
100000 0.5 3885 3 48903703 49824534 0.503
100000 0.5 3885 3 48903703 49824534 0.502
100000 0.5 3885 3 48903703 49824534 0.505
100000 0.5 3885 3 48903703 49824534 0.502
100000 0.5 3885 3 48903703 49824534 0.506
100000 0.5 3885 3 48903703 49824534 0.507
100000 0.5 3885 3 48903703 49824534 0.503
100000 0.5 3885 3 48903703 49824534 0.499
100000 0.5 3885 3 48903703 49824534 0.506
100000 0.5 3885 3 48903703 49824534 0.502
100000 0.5 3885 3 48903703 49824534 0.504
100000 0.5 3885 3 48903703 49824534 0.503
100000 0.5 3885 3 48903703 49824534 0.501
100000 0.5 3885 3 48903703 49824534 0.507
100000 0.5 3885 3 48903703 49824534 0.51
100000 0.5 3885 3 48903703 49824534 0.501
100000 0.5 3885 3 48903703 49824534 0.421
100000 0.5 3885 3 48903703 49824534 0.506
100000 0.5 3885 3 48903703 49824534 0.503
100000 0.5 3885 3 48903703 49824534 0.505
100000 0.5 3885 3 48903703 49824534 0.506
100000 0.5 3885 3 48903703 49824534 0.502
100000 0.5 3885 3 48903703 49824534 0.496
100000 0.5 3885 3 48903703 49824534 0.498
100000 0.5 3885 3 48903703 49824534 0.505
100000 0.5 3885 3 48903703 49824534 0.482
100000 0.5 3885 3 48903703 49824534 0.502
100000 0.5 3885 3 48903703 49824534 0.509
100000 0.5 3885 3 48903703 49824534 0.502
100000 0.5 3885 3 48903703 49824534 0.5
100000 0.5 3885 3 48903703 49824534 0.505
100000 0.5 3885 3 48903703 49824534 0.504
5000 0.0015 3027 3 49824534 51243298 0.00672
5000 0.0015 3027 3 49824534 51243298 0.0538
5000 0.0015 3027 3 49824534 51243298 -0.0336
5000 0.0015 3027 3 49824534 51243298 -0.0291
5000 0.0015 3027 3 49824534 51243298 -0.0295
5000 0.0015 3027 3 49824534 51243298 -0.0147
5000 0.0015 3027 3 49824534 51243298 0.0178
5000 0.0015 3027 3 49824534 51243298 0.0209
5000 0.0015 3027 3 49824534 51243298 -0.00432
5000 0.0015 3027 3 49824534 51243298 -0.0381
5000 0.0015 3027 3 49824534 51243298 0.0786
5000 0.0015 3027 3 49824534 51243298 -0.00102
5000 0.0015 3027 3 49824534 51243298 0.0759
5000 0.0015 3027 3 49824534 51243298 0.0535
5000 0.0015 3027 3 49824534 51243298 0.000841
5000 0.0015 3027 3 49824534 51243298 0.0156
5000 0.0015 3027 3 49824534 51243298 0.0255
5000 0.0015 3027 3 49824534 51243298 -0.0355
5000 0.0015 3027 3 49824534 51243298 0.0289
5000 0.0015 3027 3 49824534 51243298 0.0344
5000 0.0015 3027 3 49824534 51243298 -0.0111
5000 0.0015 3027 3 49824534 51243298 0.0419
5000 0.0015 3027 3 49824534 51243298 0.00481
5000 0.0015 3027 3 49824534 51243298 0.00995
5000 0.0015 3027 3 49824534 51243298 -0.0238
5000 0.0015 3027 3 49824534 51243298 0.0331
5000 0.0015 3027 3 49824534 51243298 0.0557
5000 0.0015 3027 3 49824534 51243298 0.038
5000 0.0015 3027 3 49824534 51243298 -0.0258
5000 0.0015 3027 3 49824534 51243298 -0.0139
5000 0.0015 3027 3 49824534 51243298 0.0191
5000 0.0015 3027 3 49824534 51243298 -0.0254
5000 0.0015 3027 3 49824534 51243298 0.0192
5000 0.0015 3027 3 49824534 51243298 0.0576
5000 0.0015 3027 3 49824534 51243298 0.0263
5000 0.0015 3027 3 49824534 51243298 0.00834
5000 0.0015 3027 3 49824534 51243298 0.0475
5000 0.0015 3027 3 49824534 51243298 0.0468
5000 0.0015 3027 3 49824534 51243298 0.0244
5000 0.0015 3027 3 49824534 51243298 -0.0186
5000 0.0015 3027 3 49824534 51243298 0.0717
5000 0.0015 3027 3 49824534 51243298 -0.0123
5000 0.0015 3027 3 49824534 51243298 -0.0218
5000 0.0015 3027 3 49824534 51243298 0.0994
5000 0.0015 3027 3 49824534 51243298 -0.0229
5000 0.0015 3027 3 49824534 51243298 0.0699
5000 0.0015 3027 3 49824534 51243298 0.0266
5000 0.0015 3027 3 49824534 51243298 0.0303
5000 0.0015 3027 3 49824534 51243298 -0.00664
5000 0.0015 3027 3 49824534 51243298 0.00582
5000 0.05 3027 3 49824534 51243298 0.133
5000 0.05 3027 3 49824534 51243298 0.0761
5000 0.05 3027 3 49824534 51243298 0.14
5000 0.05 3027 3 49824534 51243298 0.0803
5000 0.05 3027 3 49824534 51243298 0.168
5000 0.05 3027 3 49824534 51243298 0.121
5000 0.05 3027 3 49824534 51243298 0.0975
5000 0.05 3027 3 49824534 51243298 0.143
5000 0.05 3027 3 49824534 51243298 0.209
5000 0.05 3027 3 49824534 51243298 0.125
5000 0.05 3027 3 49824534 51243298 0.0583
5000 0.05 3027 3 49824534 51243298 0.174
5000 0.05 3027 3 49824534 51243298 0.154
5000 0.05 3027 3 49824534 51243298 0.0971
5000 0.05 3027 3 49824534 51243298 -0.00802
5000 0.05 3027 3 49824534 51243298 0.153
5000 0.05 3027 3 49824534 51243298 0.0821
5000 0.05 3027 3 49824534 51243298 0.113
5000 0.05 3027 3 49824534 51243298 0.0855
5000 0.05 3027 3 49824534 51243298 0.115
5000 0.05 3027 3 49824534 51243298 0.158
5000 0.05 3027 3 49824534 51243298 0.171
5000 0.05 3027 3 49824534 51243298 0.131
5000 0.05 3027 3 49824534 51243298 0.0658
5000 0.05 3027 3 49824534 51243298 0.114
5000 0.05 3027 3 49824534 51243298 0.201
5000 0.05 3027 3 49824534 51243298 0.0465
5000 0.05 3027 3 49824534 51243298 0.108
5000 0.05 3027 3 49824534 51243298 0.157
5000 0.05 3027 3 49824534 51243298 0.129
5000 0.05 3027 3 49824534 51243298 0.138
5000 0.05 3027 3 49824534 51243298 0.109
5000 0.05 3027 3 49824534 51243298 0.132
5000 0.05 3027 3 49824534 51243298 0.141
5000 0.05 3027 3 49824534 51243298 0.0856
5000 0.05 3027 3 49824534 51243298 0.147
5000 0.05 3027 3 49824534 51243298 0.0863
5000 0.05 3027 3 49824534 51243298 0.161
5000 0.05 3027 3 49824534 51243298 0.219
5000 0.05 3027 3 49824534 51243298 0.128
5000 0.05 3027 3 49824534 51243298 0.0682
5000 0.05 3027 3 49824534 51243298 0.19
5000 0.05 3027 3 49824534 51243298 0.0845
5000 0.05 3027 3 49824534 51243298 0.0861
5000 0.05 3027 3 49824534 51243298 0.216
5000 0.05 3027 3 49824534 51243298 0.186
5000 0.05 3027 3 49824534 51243298 0.104
5000 0.05 3027 3 49824534 51243298 0.132
5000 0.05 3027 3 49824534 51243298 0.0807
5000 0.05 3027 3 49824534 51243298 0.203
5000 0.5 3027 3 49824534 51243298 0.889
5000 0.5 3027 3 49824534 51243298 1.18
5000 0.5 3027 3 49824534 51243298 1.09
5000 0.5 3027 3 49824534 51243298 1.38
5000 0.5 3027 3 49824534 51243298 1.16
5000 0.5 3027 3 49824534 51243298 1.14
5000 0.5 3027 3 49824534 51243298 1.16
5000 0.5 3027 3 49824534 51243298 1.12
5000 0.5 3027 3 49824534 51243298 1.02
5000 0.5 3027 3 49824534 51243298 1.22
5000 0.5 3027 3 49824534 51243298 1.14
5000 0.5 3027 3 49824534 51243298 1.07
5000 0.5 3027 3 49824534 51243298 0.998
5000 0.5 3027 3 49824534 51243298 1.15
5000 0.5 3027 3 49824534 51243298 0.914
5000 0.5 3027 3 49824534 51243298 1.03
5000 0.5 3027 3 49824534 51243298 1.4
5000 0.5 3027 3 49824534 51243298 1.01
5000 0.5 3027 3 49824534 51243298 1.08
5000 0.5 3027 3 49824534 51243298 1.08
5000 0.5 3027 3 49824534 51243298 1.18
5000 0.5 3027 3 49824534 51243298 1.08
5000 0.5 3027 3 49824534 51243298 1.15
5000 0.5 3027 3 49824534 51243298 1.07
5000 0.5 3027 3 49824534 51243298 1.14
5000 0.5 3027 3 49824534 51243298 0.959
5000 0.5 3027 3 49824534 51243298 1.51
5000 0.5 3027 3 49824534 51243298 1.26
5000 0.5 3027 3 49824534 51243298 1.05
5000 0.5 3027 3 49824534 51243298 1.17
5000 0.5 3027 3 49824534 51243298 1.21
5000 0.5 3027 3 49824534 51243298 1.08
5000 0.5 3027 3 49824534 51243298 1.18
5000 0.5 3027 3 49824534 51243298 1.12
5000 0.5 3027 3 49824534 51243298 1.09
5000 0.5 3027 3 49824534 51243298 1.06
5000 0.5 3027 3 49824534 51243298 1.28
5000 0.5 3027 3 49824534 51243298 0.98
5000 0.5 3027 3 49824534 51243298 1.33
5000 0.5 3027 3 49824534 51243298 1.2
5000 0.5 3027 3 49824534 51243298 1.21
5000 0.5 3027 3 49824534 51243298 1.06
5000 0.5 3027 3 49824534 51243298 1.04
5000 0.5 3027 3 49824534 51243298 1.1
5000 0.5 3027 3 49824534 51243298 1.36
5000 0.5 3027 3 49824534 51243298 1.17
5000 0.5 3027 3 49824534 51243298 1.22
5000 0.5 3027 3 49824534 51243298 1.02
5000 0.5 3027 3 49824534 51243298 1.13
5000 0.5 3027 3 49824534 51243298 0.884
7500 0.0015 3027 3 49824534 51243298 0.0133
7500 0.0015 3027 3 49824534 51243298 -0.0169
